OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1791,2020-073Y,2024-09-22T21:40:48.883584,15.06420617,.0001354,53.0524,128.3889,92.1708,267.9436,0,U,46692,999,21709,.91448E-3,.13373E-3,0
STARLINK-1792,2020-073Z,2024-09-23T07:18:57.881376,15.13331144,.0004401,53.0492,110.0339,171.8958,188.2105,0,U,46693,999,21690,.27137E-2,.48958E-3,0
STARLINK-1793,2020-073AA,2024-09-23T13:01:03.595872,15.06395978,.0001172,53.0532,90.5174,87.7865,272.3258,0,U,46694,999,21720,.67323E-4,.721E-5,0
STARLINK-1795,2020-073AC,2024-09-23T11:52:03.324288,15.06402917,.0001122,53.0528,90.7342,88.7157,271.3961,0,U,46696,999,21719,.3978E-4,.311E-5,0
STARLINK-1797,2020-073AE,2024-09-23T12:58:30.222912,15.06400955,.0001783,53.0545,111.1072,88.6974,271.4219,0,U,46698,999,21691,.18438E-3,.2466E-4,0
STARLINK-1799,2020-073AF,2024-09-23T06:57:28.230048,15.06407469,.0001485,53.0511,111.6511,87.8516,272.2643,0,U,46699,999,21688,.36649E-3,.5183E-4,0
STARLINK-1800,2020-073AG,2024-09-23T15:01:08.616288,15.06406766,.0000621,53.0511,125.1442,328.7652,31.3300,0,U,46700,999,21672,.95948E-3,.14041E-3,0
STARLINK-1801,2020-073AH,2024-09-23T14:12:42.941952,15.06402549,.0001689,53.0492,110.2967,94.5563,265.5618,0,U,46701,999,21693,.18608E-3,.2491E-4,0
STARLINK-1802,2020-073AJ,2024-09-23T12:55:44.569056,15.06407108,.0000699,53.0515,90.5328,45.9295,314.1751,0,U,46702,999,21720,.24216E-3,.3328E-4,0
STARLINK-1803,2020-073AK,2024-09-23T13:40:52.314816,15.06394584,.0001397,53.0525,110.3935,97.0973,263.0175,0,U,46703,999,21692,.20196E-3,.2728E-4,0
STARLINK-1805,2020-073AM,2024-09-23T15:06:27.067680,15.06404421,.0001403,53.0510,125.1273,95.9573,264.1576,0,U,46705,999,21672,.46304E-3,.6623E-4,0
STARLINK-1807,2020-073AN,2024-09-23T06:30:57.230208,15.06400090,.0001131,53.0525,111.7354,88.7522,271.3596,0,U,46706,999,21688,.41231E-3,.5865E-4,0
STARLINK-1808,2020-073AP,2024-09-23T12:39:50.967936,15.06399890,.0001211,53.0564,90.5803,105.3600,254.7523,0,U,46707,999,21720,.65535E-4,.695E-5,0
STARLINK-1810,2020-073AR,2024-09-23T14:29:20.294304,15.06395407,.0001805,53.0528,125.3688,87.7201,272.3995,0,U,46709,999,21671,.14343E-3,.1855E-4,0
STARLINK-1813,2020-073AT,2024-09-23T14:18:01.377792,15.06393507,.0001405,53.0531,110.2812,93.3822,266.7328,0,U,46711,999,21693,.71768E-4,.788E-5,0
STARLINK-1814,2020-073AU,2024-09-23T07:24:01.859040,15.06415640,.0001471,53.0527,111.6934,84.9158,275.1999,0,U,46712,999,21688,.42352E-3,.6035E-4,0
STARLINK-1815,2020-073AV,2024-09-23T07:22:40.249056,15.06399856,.0001424,53.0519,111.5629,91.3775,268.7377,0,U,46713,999,21688,.41203E-3,.5861E-4,0
STARLINK-1816,2020-073AW,2024-09-23T07:08:05.603712,15.06405240,.0001361,53.0523,111.6170,86.8938,273.2207,0,U,46714,999,21688,.21306E-3,.2894E-4,0
STARLINK-1817,2020-073AX,2024-09-23T07:02:45.622176,15.06417561,.0001056,53.0497,111.6323,255.8437,104.2434,0,U,46715,999,21688,-.96994E-4,-.1726E-4,0
STARLINK-1818,2020-073AY,2024-09-23T15:22:22.268928,15.06401199,.0001536,53.0523,125.0790,95.4694,264.6470,0,U,46716,999,21672,-.18551E-3,-.3044E-4,0
STARLINK-1820,2020-073AZ,2024-09-23T07:29:19.182048,15.06409885,.0001292,53.0518,111.5529,90.6234,269.4903,0,U,46717,999,21688,.15183E-4,-.55E-6,0
STARLINK-1821,2020-073BA,2024-09-23T00:35:58.543296,15.06424234,.0001392,53.0528,127.8824,84.6141,275.5007,0,U,46718,999,21663,.30778E-4,.177E-5,0
STARLINK-1822,2020-073BB,2024-09-23T12:50:26.079648,15.06398683,.0001563,53.0507,90.5472,97.3600,262.7567,0,U,46719,999,21720,.97217E-5,-.137E-5,0
STARLINK-1826,2020-073BF,2024-09-23T12:53:45.716352,15.06394826,.0001531,53.0532,85.5411,92.9566,267.1598,0,U,46723,999,21727,.10321E-3,.1256E-4,0
STARLINK-1828,2020-073BH,2024-09-23T08:12:28.841472,15.06404783,.0001332,53.0508,126.4179,92.2073,267.9068,0,U,46725,999,21668,.79402E-3,.11567E-3,0
STARLINK-1829,2020-073BJ,2024-09-23T07:12:02.342304,15.06409573,.0001338,53.0518,111.5955,89.2255,270.8887,0,U,46726,999,21688,.49928E-3,.7165E-4,0
STARLINK-1830,2020-073BK,2024-09-23T12:32:31.757856,15.06398633,.0001314,53.0530,85.6051,93.7414,266.3725,0,U,46727,999,21727,.18308E-3,.2446E-4,0
STARLINK-1848,2020-074B,2024-09-23T05:13:17.908032,15.06434871,.0001622,53.0535,196.9733,86.0470,274.0704,0,U,46740,999,21634,.1483E-2,.21898E-3,0
STARLINK-1865,2020-074C,2024-09-23T12:00:00.717120,15.06406014,.0001787,53.0522,190.7078,93.4349,266.6845,0,U,46741,999,21646,.5664E-3,.8166E-4,0
STARLINK-1892,2020-074E,2024-09-23T11:49:23.433312,15.06413759,.0001415,53.0540,190.7400,83.8549,276.2601,0,U,46743,999,21646,.92158E-3,.13477E-3,0
STARLINK-1894,2020-074F,2024-09-23T01:44:21.438240,15.06444467,.0001517,53.0539,192.8988,98.8757,261.2404,0,U,46744,999,21639,.14906E-2,.22017E-3,0
STARLINK-1905,2020-074H,2024-09-23T12:37:10.148160,15.06403261,.0002847,53.0522,190.5941,96.6175,263.5138,0,U,46746,999,21646,.15953E-2,.23563E-3,0
STARLINK-1908,2020-074J,2024-09-23T12:10:37.176672,15.06416864,.000072,53.0529,190.6780,134.7800,225.3248,0,U,46747,999,21646,.10834E-2,.159E-3,0
STARLINK-1910,2020-074K,2024-09-23T12:21:15.658848,15.06413419,.0001275,53.0524,190.6435,81.4083,278.7051,0,U,46748,999,21646,.16265E-2,.24037E-3,0
STARLINK-1911,2020-074L,2024-09-23T12:31:51.729600,15.06407465,.0001852,53.0534,190.6083,96.6426,263.4774,0,U,46749,999,21646,.23845E-3,.3273E-4,0
STARLINK-1920,2020-074N,2024-09-23T12:26:33.549504,15.06402637,.0002657,53.0523,190.6272,92.8794,267.2499,0,U,46751,999,21646,.17587E-2,.26014E-3,0
STARLINK-1921,2020-074P,2024-09-23T12:42:28.228032,15.06414389,.0001855,53.0526,190.5781,48.1147,312.0000,0,U,46752,999,21646,.11272E-2,.16554E-3,0
STARLINK-1922,2020-074Q,2024-09-23T11:54:41.832864,15.06410843,.0001687,53.0532,190.7251,81.2954,278.8226,0,U,46753,999,21646,.14547E-2,.21459E-3,0
STARLINK-1923,2020-074R,2024-09-23T14:00:01.999872,15.15007042,.0001253,53.0526,190.1990,100.1934,42.5078,0,U,46754,999,569,.68325E-1,.1408945E-1,0
STARLINK-1924,2020-074S,2024-09-23T12:12:37.306368,15.06411251,.0000778,53.0526,195.6708,92.5869,267.5209,0,U,46755,999,21639,.77167E-3,.11235E-3,0
STARLINK-1925,2020-074T,2024-09-23T12:55:09.764544,15.06418381,.0001275,53.0516,195.9323,87.3668,272.7467,0,U,46756,999,21639,.10768E-2,.15802E-3,0
STARLINK-1926,2020-074U,2024-09-23T14:00:01.999872,15.70169945,.0004549,53.0437,144.4558,160.3560,55.6367,0,U,46757,999,586,.16642E-2,.21029E-2,0
STARLINK-1928,2020-074V,2024-09-23T02:12:49.917024,15.06420961,.000131,53.0535,197.5397,100.4107,259.7030,0,U,46758,999,21633,.1064E-2,.15611E-3,0
STARLINK-1833,2020-074W,2024-09-23T05:17:17.388096,15.06430560,.0001286,53.0525,206.9655,95.4321,264.6815,0,U,46759,999,21620,.17042E-2,.25215E-3,0
STARLINK-1896,2020-074X,2024-09-23T13:30:56.289600,15.06415912,.0001156,53.0505,205.4280,93.3385,266.7736,0,U,46760,999,21626,.14533E-2,.21441E-3,0
STARLINK-1903,2020-074AB,2024-09-23T13:20:17.764224,15.06406509,.0001734,53.0538,205.4584,79.4524,280.6661,0,U,46764,999,21626,.37119E-3,.5253E-4,0
STARLINK-1906,2020-074AC,2024-09-23T12:57:43.553952,15.06396478,.0001166,53.0538,205.4849,107.8534,252.2582,0,U,46765,999,21625,.35433E-3,.5E-4,0
STARLINK-1916,2020-074AD,2024-09-23T12:53:47.478912,15.06403494,.0001124,53.0523,205.5433,85.9353,274.1764,0,U,46766,999,21626,.11255E-2,.16524E-3,0
STARLINK-1917,2020-074AE,2024-09-23T13:36:13.326624,15.06404440,.000237,53.0504,205.4104,88.8789,271.2472,0,U,46767,999,21626,.77025E-3,.11211E-3,0
STARLINK-1918,2020-074AF,2024-09-23T13:41:31.441056,15.06418701,.0002887,53.0525,205.3925,92.3777,267.7542,0,U,46768,999,21626,.4206E-3,.5992E-4,0
STARLINK-1932,2020-074AH,2024-09-23T02:43:27.162912,15.06427606,.0001451,53.0538,207.9899,93.9463,266.1691,0,U,46770,999,21618,.58597E-3,.8464E-4,0
STARLINK-1936,2020-074AK,2024-09-23T05:53:04.412544,15.06394025,.0001847,53.0546,206.8381,99.8335,260.2862,0,U,46772,999,21621,-.19261E-3,-.3149E-4,0
STARLINK-1798,2020-074AS,2024-09-23T11:24:10.940832,15.06419183,.0001018,53.0515,180.8237,104.0131,256.0971,0,U,46779,999,21659,.16414E-2,.24264E-3,0
STARLINK-1832,2020-074AT,2024-09-23T11:08:16.085184,15.06409159,.0005324,53.0527,180.8701,76.1191,284.0390,0,U,46780,999,21659,.42494E-3,.6055E-4,0
STARLINK-1834,2020-074AU,2024-09-23T11:33:28.135296,15.06407712,.0002438,53.0532,190.7909,94.4692,265.6576,0,U,46781,999,21646,.39352E-3,.5586E-4,0
STARLINK-1835,2020-074AV,2024-09-23T10:52:19.478208,15.06440867,.000034,53.0533,180.9231,270.3537,89.7413,0,U,46782,999,21659,.22888E-2,.34013E-3,0
STARLINK-1882,2020-074AX,2024-09-23T11:50:46.634784,15.06408747,.0002653,53.0522,180.9698,83.8609,276.2682,0,U,46784,999,21659,.11936E-2,.17546E-3,0
STARLINK-1883,2020-074AY,2024-09-23T04:35:28.186944,15.06432182,.000117,53.0545,182.0952,80.8762,279.2360,0,U,46785,999,21655,.15199E-2,.2245E-3,0
STARLINK-1893,2020-074AZ,2024-09-23T10:28:27.846624,15.06413690,.0001379,53.0517,160.9942,101.5744,258.5399,0,U,46786,999,21687,.20984E-2,.31124E-3,0
STARLINK-1899,2020-074BA,2024-09-23T14:00:01.999872,15.75394984,.0006394,53.0347,106.6411,181.6513,190.7077,0,U,46787,999,601,.23218E-2,.374281E-2,0
STARLINK-1929,2020-074BB,2024-09-23T10:07:13.715328,15.06404322,.0001284,53.0522,161.0605,86.6971,273.4165,0,U,46788,999,21687,.11874E-2,.17451E-3,0
STARLINK-1930,2020-074BC,2024-09-23T12:15:58.563072,15.06407821,.0001191,53.0526,190.8217,98.4818,261.6305,0,U,46789,999,21646,.36057E-3,.5094E-4,0
STARLINK-1931,2020-074BD,2024-09-23T00:14:05.030016,15.06437259,.000106,53.0533,192.9087,91.0642,269.0468,0,U,46790,999,21638,.15512E-2,.22922E-3,0
STARLINK-1933,2020-074BE,2024-09-23T11:44:04.177536,15.06431208,.0000648,53.0533,190.7579,62.7982,297.3073,0,U,46791,999,21646,.11445E-2,.16821E-3,0
STARLINK-1934,2020-074BF,2024-09-23T04:24:51.192576,15.06432361,.0001622,53.0545,182.1291,109.0244,251.0921,0,U,46792,999,21655,.54151E-3,.78E-4,0
STARLINK-1941,2020-074BG,2024-09-23T00:19:23.560896,15.06433026,.0001625,53.0539,192.8935,87.7260,272.3915,0,U,46793,999,21638,.12263E-2,.18048E-3,0
STARLINK-1942,2020-074BH,2024-09-23T11:38:46.374144,15.06429709,.0001028,53.0541,190.7765,75.2328,284.8775,0,U,46794,999,21646,.11057E-2,.16239E-3,0
STARLINK-1944,2020-074BK,2024-09-23T11:02:56.851008,15.06400073,.0002127,53.0532,180.8874,85.5230,274.6002,0,U,46796,999,21659,.19667E-2,.29134E-3,0
STARLINK-1948,2020-074BM,2024-09-23T13:24:14.914080,15.06404439,.0001059,53.0527,205.4489,86.1431,273.9679,0,U,46798,999,21626,-.31349E-3,-.4948E-4,0
STARLINK-1777,2020-088A,2024-09-23T10:43:02.781408,15.06419737,.0000802,53.0515,170.9522,98.9315,261.1765,0,U,47122,999,21161,.17708E-2,.26207E-3,0
STARLINK-1785,2020-088C,2024-09-23T04:01:38.561952,15.06440346,.0001738,53.0539,177.2089,101.7267,258.3917,0,U,47124,999,21150,.10924E-2,.16045E-3,0
STARLINK-1812,2020-088E,2024-09-23T11:20:12.692832,15.06419616,.0001665,53.0527,170.8330,84.2579,275.8600,0,U,47126,999,21162,.20471E-2,.30358E-3,0
STARLINK-1837,2020-088G,2024-09-23T02:21:28.584864,15.06426975,.0001335,53.0539,152.5112,91.4481,268.6661,0,U,47128,999,21184,.14561E-2,.21489E-3,0
STARLINK-1838,2020-088H,2024-09-23T03:02:36.295008,15.06441238,.0001381,53.0526,162.3846,83.3053,276.8093,0,U,47129,999,21171,.17949E-2,.26585E-3,0
STARLINK-1843,2020-088M,2024-09-23T02:52:00.283872,15.06429736,.0001245,53.0525,162.4168,84.1471,275.9659,0,U,47133,999,21170,.18074E-2,.26764E-3,0
STARLINK-1844,2020-088N,2024-09-22T23:59:20.554944,15.24544676,.0006131,53.0544,166.3670,137.0313,223.1164,0,U,47134,999,21164,.3753E-2,.94504E-3,0
STARLINK-1845,2020-088P,2024-09-23T10:39:05.044896,15.06412645,.0001647,53.0525,160.9619,87.1424,272.9754,0,U,47135,999,21175,.59701E-3,.8625E-4,0
STARLINK-1846,2020-088Q,2024-09-23T10:37:44.381856,15.06412223,.0001175,53.0513,170.9673,73.3557,286.7561,0,U,47136,999,21161,.72543E-3,.10544E-3,0
STARLINK-1849,2020-088R,2024-09-23T10:12:31.711392,15.06429326,.0001529,53.0521,161.0447,70.5426,289.5728,0,U,47137,999,21175,.1027E-2,.15061E-3,0
STARLINK-1850,2020-088S,2024-09-23T10:09:16.153632,15.06416940,.0000837,53.0518,166.3766,49.5730,310.5332,0,U,47138,999,21168,.1293E-2,.19039E-3,0
STARLINK-1852,2020-088T,2024-09-23T11:22:14.877984,15.06407145,.0001528,53.0522,176.0244,98.8709,261.2453,0,U,47139,999,21154,.21171E-2,.314E-3,0
STARLINK-1854,2020-088V,2024-09-23T09:35:22.572384,15.06407627,.0001793,53.0531,161.1595,102.6339,257.4850,0,U,47141,999,21175,.16289E-2,.24069E-3,0
STARLINK-1856,2020-088X,2024-09-23T10:44:22.540704,15.06420872,.0001096,53.0530,160.9439,99.9186,260.1927,0,U,47143,999,21175,.12631E-2,.18593E-3,0
STARLINK-1857,2020-088Y,2024-09-22T23:15:41.786496,15.06431701,.0001429,53.0530,153.0940,101.3063,258.8086,0,U,47144,999,21207,.14362E-2,.21194E-3,0
STARLINK-1860,2020-088AB,2024-09-23T10:03:53.224992,15.18063143,.0010147,53.0469,167.8431,116.2664,243.9374,0,U,47147,999,21166,.54803E-2,.114613E-2,0
STARLINK-1861,2020-088AC,2024-09-23T10:23:08.938176,15.06409243,.000136,53.0524,161.0107,96.9561,263.1583,0,U,47148,999,21175,.68128E-3,.9883E-4,0
STARLINK-1862,2020-088AD,2024-09-23T11:04:18.174144,15.06410941,.0001649,53.0526,170.8832,95.6516,264.4661,0,U,47149,999,21235,.1583E-2,.23383E-3,0
STARLINK-1863,2020-088AE,2024-09-23T02:57:17.865216,15.06439305,.000153,53.0532,162.4033,83.0790,277.0373,0,U,47150,999,21171,.18079E-2,.26779E-3,0
STARLINK-1864,2020-088AF,2024-09-23T10:53:40.340832,15.06421416,.0001371,53.0517,170.9210,63.4338,296.6791,0,U,47151,999,21161,.14182E-2,.20918E-3,0
STARLINK-1866,2020-088AG,2024-09-23T04:08:54.482784,15.06444283,.0000954,53.0531,172.1692,91.6685,268.4413,0,U,47152,999,21157,.17149E-2,.25385E-3,0
STARLINK-1867,2020-088AH,2024-09-23T04:06:59.085216,15.06462935,.000138,53.0534,177.4284,87.9051,272.2096,0,U,47153,999,21150,.21546E-2,.32012E-3,0
STARLINK-1869,2020-088AK,2024-09-23T04:19:33.422016,15.06443252,.0001373,53.0524,182.1473,90.8793,269.2353,0,U,47155,999,21143,.21075E-2,.31286E-3,0
STARLINK-1871,2020-088AM,2024-09-23T03:38:25.473408,15.06437060,.0001811,53.0542,172.2722,85.9148,274.2047,0,U,47157,999,21157,.18057E-2,.26744E-3,0
STARLINK-1873,2020-088AN,2024-09-23T10:33:46.866528,15.06404302,.0002343,53.0528,160.9793,84.4779,275.6477,0,U,47158,999,21175,.15069E-2,.22238E-3,0
STARLINK-1876,2020-088AR,2024-09-23T09:45:59.702400,15.06422495,.0002049,53.0532,161.1278,81.4664,278.6557,0,U,47161,999,21175,.52575E-3,.7563E-4,0
STARLINK-1877,2020-088AS,2024-09-23T11:14:53.453472,15.06408130,.000137,53.0522,170.8544,80.5848,279.5295,0,U,47162,999,21162,.27203E-3,.3774E-4,0
STARLINK-1878,2020-088AT,2024-09-23T12:01:20.469504,15.06411681,.0002667,53.0524,180.7061,88.6771,271.4524,0,U,47163,999,21148,.1018E-3,.1235E-4,0
STARLINK-1879,2020-088AU,2024-09-23T10:08:33.101376,15.06418839,.0001443,53.0519,151.0555,82.7732,277.3421,0,U,47164,999,21189,.17231E-2,.2549E-3,0
STARLINK-1880,2020-088AV,2024-09-23T10:16:30.866592,15.06411605,.0002691,53.0536,171.0343,92.4437,267.6860,0,U,47165,999,21161,.97105E-3,.14216E-3,0
STARLINK-1884,2020-088AX,2024-09-23T00:22:02.388288,15.06430476,.0001365,53.0527,172.8854,75.9545,284.1596,0,U,47167,999,21155,.19338E-2,.28664E-3,0
STARLINK-1887,2020-088BA,2024-09-23T11:09:36.219456,15.06392605,.000231,53.0532,170.8656,91.1701,268.9552,0,U,47170,999,21162,.10107E-3,.1224E-4,0
STARLINK-1888,2020-088BB,2024-09-23T10:01:55.305408,15.06397948,.0001323,53.0524,161.0793,90.6017,269.5123,0,U,47171,999,21175,.20552E-3,.2781E-4,0
STARLINK-1890,2020-088BD,2024-09-23T11:25:30.745920,15.06414506,.0001237,53.0511,170.8194,61.9811,298.1303,0,U,47173,999,21162,.53661E-3,.7723E-4,0
STARLINK-1891,2020-088BE,2024-09-23T00:32:38.751936,15.06437860,.0001344,53.0536,172.8546,80.1193,279.9948,0,U,47174,999,21155,.19515E-2,.28936E-3,0
STARLINK-1895,2020-088BF,2024-09-22T22:54:29.301984,15.06401966,.0001221,53.0516,153.1597,84.5395,275.5733,0,U,47175,999,21182,.15849E-2,.23406E-3,0
STARLINK-1907,2020-088BH,2024-09-23T09:40:41.621664,15.06420625,.0002223,53.0535,161.1440,83.1407,276.9835,0,U,47177,999,21175,.1405E-2,.2072E-3,0
STARLINK-1912,2020-088BJ,2024-09-23T10:48:20.980512,15.06404759,.0001479,53.0520,170.9324,82.8363,277.2794,0,U,47178,999,21161,.36551E-3,.5168E-4,0
STARLINK-1913,2020-088BK,2024-09-23T12:06:39.123936,15.06418126,.0003293,53.0524,180.6863,96.9104,263.2259,0,U,47179,999,21148,.11515E-2,.16921E-3,0
STARLINK-2017,2021-005C,2024-09-23T08:18:23.766624,15.06408023,.0001422,53.0543,251.3902,85.8835,274.2316,0,U,47351,999,20336,.31592E-3,.4428E-4,0
STARLINK-2034,2021-005D,2024-09-23T11:57:21.607200,15.06408895,.0001418,53.0543,290.7200,98.2295,261.8855,0,U,47352,999,20282,.63843E-4,.67E-5,0
STARLINK-2045,2021-005E,2024-09-23T07:41:56.090976,15.06405601,.0001577,53.0524,236.5144,94.3071,265.8098,0,U,47353,999,20357,.15098E-3,.1968E-4,0
STARLINK-2046,2021-005F,2024-09-23T06:03:51.111360,15.06399428,.0001414,53.0519,257.3615,99.5008,260.6141,0,U,47354,999,20327,.24502E-3,.337E-4,0
STARLINK-2047,2021-005G,2024-09-23T03:45:04.994784,15.06392738,.0001773,53.0527,242.2489,123.7230,236.3928,0,U,47355,999,20347,.25015E-4,.91E-6,0
STARLINK-2049,2021-005H,2024-09-23T09:38:02.508288,15.06405113,.0001436,53.0529,261.1538,87.2468,272.8685,0,U,47356,999,20323,.16992E-3,.2251E-4,0
STARLINK-2050,2021-005J,2024-09-23T10:48:27.616032,15.06387139,.0001413,53.0546,291.3593,93.8790,266.2360,0,U,47357,999,20281,.29587E-3,.4127E-4,0
STARLINK-2055,2021-005K,2024-09-23T06:41:31.944480,15.06404985,.0001391,53.0523,261.6931,88.3518,271.7630,0,U,47358,999,20321,.30709E-3,.4296E-4,0
STARLINK-2069,2021-005L,2024-09-23T08:14:43.551168,15.11232737,.000632,53.0513,285.5749,32.6545,327.4835,0,U,47359,999,20288,.21937E-2,.37209E-3,0
STARLINK-2071,2021-005N,2024-09-23T06:53:30.719040,15.06397232,.0001493,53.0541,261.6676,98.9751,261.1407,0,U,47361,999,20321,.19065E-3,.2559E-4,0
STARLINK-2076,2021-005P,2024-09-23T11:09:36.260064,15.06405203,.0001417,53.0537,290.8646,97.4415,262.6735,0,U,47362,999,20282,.13239E-3,.1691E-4,0
STARLINK-2077,2021-005Q,2024-09-23T11:14:54.377952,15.06397978,.0001372,53.0541,290.8526,87.5552,272.5594,0,U,47363,999,20282,.13006E-3,.1656E-4,0
STARLINK-2081,2021-005T,2024-09-23T08:40:59.252160,15.06407461,.0001494,53.0532,291.3305,91.0264,269.0896,0,U,47366,999,20280,.24749E-3,.3407E-4,0
STARLINK-2082,2021-005U,2024-09-23T10:53:41.221248,15.06400593,.0001362,53.0542,290.9176,92.5407,267.5738,0,U,47367,999,20282,.21297E-3,.2892E-4,0
STARLINK-2084,2021-005V,2024-09-23T12:18:36.256896,15.06405656,.0001422,53.0543,290.6526,90.4044,269.7108,0,U,47368,999,20283,.31843E-3,.4465E-4,0
STARLINK-2086,2021-005X,2024-09-23T08:14:27.658752,15.06409800,.0001539,53.0537,251.4129,97.8974,262.2190,0,U,47370,999,20337,.61535E-3,.8898E-4,0
STARLINK-2088,2021-005Y,2024-09-23T11:04:18.121440,15.06411673,.0001389,53.0546,290.8823,95.6677,264.4470,0,U,47371,999,20282,.36896E-3,.522E-4,0
STARLINK-2089,2021-005Z,2024-09-23T10:57:03.494016,15.06405854,.0001352,53.0531,286.2275,104.1349,255.9790,0,U,47372,999,20288,.15989E-3,.2101E-4,0
STARLINK-2092,2021-005AA,2024-09-23T09:23:27.479328,15.06415862,.0001405,53.0541,291.2005,90.3208,269.7942,0,U,47373,999,20281,.55387E-3,.7981E-4,0
STARLINK-2093,2021-005AB,2024-09-23T08:14:26.869920,15.06409920,.0000212,53.0537,291.3842,120.2544,239.8466,0,U,47374,999,20280,.46993E-3,.6727E-4,0
STARLINK-2094,2021-005AC,2024-09-23T08:25:03.484128,15.06403570,.0001578,53.0542,291.3814,96.5024,263.6145,0,U,47375,999,20280,.97779E-4,.1175E-4,0
STARLINK-2096,2021-005AD,2024-09-23T08:30:22.546368,15.06408281,.0001384,53.0541,291.3637,92.5968,267.5179,0,U,47376,999,20280,.22791E-3,.3116E-4,0
STARLINK-2097,2021-005AE,2024-09-23T08:09:09.210816,15.06411377,.0001285,53.0531,291.4323,90.7263,269.3873,0,U,47377,999,20280,.46699E-3,.6683E-4,0
STARLINK-2098,2021-005AF,2024-09-23T06:22:59.083104,15.06401166,.0001318,53.0535,251.7576,81.1736,278.9402,0,U,47378,999,20335,.11566E-3,.1442E-4,0
STARLINK-2099,2021-005AG,2024-09-23T08:07:46.889760,15.06407214,.0001431,53.0541,251.4240,88.2170,271.8983,0,U,47379,999,20336,.15388E-3,.2012E-4,0
STARLINK-2100,2021-005AH,2024-09-23T08:50:17.046240,15.06400457,.0001378,53.0531,261.3032,89.7910,270.3237,0,U,47380,999,20323,.22924E-3,.3135E-4,0
STARLINK-2101,2021-005AJ,2024-09-23T09:13:30.681696,15.06399338,.0001326,53.0536,266.3175,97.7499,262.3640,0,U,47381,999,20316,.16604E-3,.2193E-4,0
STARLINK-2102,2021-005AK,2024-09-23T07:04:07.088736,15.06399850,.0001394,53.0539,261.6338,83.7278,276.3870,0,U,47382,999,20321,.13217E-3,.1688E-4,0
STARLINK-2103,2021-005AL,2024-09-23T08:09:11.535840,15.06396913,.0001403,53.0547,251.7097,95.7255,264.3894,0,U,47383,999,20336,.15635E-3,.2048E-4,0
STARLINK-2104,2021-005AM,2024-09-23T06:42:55.567584,15.06398777,.0001375,53.0521,261.9409,90.5237,269.5910,0,U,47384,999,20321,.99564E-4,.1202E-4,0
STARLINK-2105,2021-005AN,2024-09-23T06:37:35.366592,15.06403436,.0001432,53.0523,261.7166,90.8798,269.2355,0,U,47385,999,20321,.28764E-3,.4006E-4,0
STARLINK-2106,2021-005AP,2024-09-23T08:55:34.564512,15.06401355,.0001374,53.0530,261.2854,87.4051,272.7096,0,U,47386,999,20323,.9338E-4,.111E-4,0
STARLINK-2108,2021-005AQ,2024-09-19T21:40:17.052096,15.95634126,.0002688,53.0500,292.4317,109.0306,313.0406,0,U,47387,999,20247,.33847E-2,.1374429E-1,.95874E-3
STARLINK-2109,2021-005AR,2024-09-23T12:07:59.440512,15.06395659,.0001382,53.0535,290.6858,94.4447,265.6700,0,U,47388,999,20282,.20626E-3,.2792E-4,0
STARLINK-2110,2021-005AS,2024-09-23T10:01:52.582944,15.06413832,.0001547,53.0530,271.0655,95.4616,264.6550,0,U,47389,999,20309,.45067E-3,.644E-4,0
STARLINK-2111,2021-005AT,2024-09-23T08:19:46.061760,15.06405869,.0001662,53.0541,291.3983,95.9896,264.1282,0,U,47390,999,20280,.24335E-3,.3346E-4,0
STARLINK-2112,2021-005AU,2024-09-23T06:57:27.576864,15.06394384,.0001515,53.0557,261.6543,95.5382,264.5780,0,U,47391,999,20321,.11635E-3,.1452E-4,0
STARLINK-2113,2021-005AV,2024-09-23T05:23:16.549440,15.06402942,.0001464,53.0542,261.9462,84.8135,275.3021,0,U,47392,999,20320,.19601E-3,.2639E-4,0
STARLINK-2114,2021-005AW,2024-09-23T07:36:42.402816,15.06415815,.0001459,53.0519,236.8883,92.0140,268.1016,0,U,47393,999,20356,.76273E-3,.11102E-3,0
STARLINK-2115,2021-005AX,2024-09-23T09:09:33.113664,15.06404230,.0001411,53.0527,256.4066,101.7706,258.3441,0,U,47394,999,20330,.34576E-3,.4873E-4,0
STARLINK-2117,2021-005AY,2024-09-23T08:03:49.867776,15.06401527,.0001308,53.0540,251.4454,94.1318,265.9820,0,U,47395,999,20336,.24351E-3,.3348E-4,0
STARLINK-2119,2021-005BA,2024-09-23T12:13:17.712192,15.06405150,.0000554,53.0536,290.6710,48.2903,311.8133,0,U,47397,999,20283,.23833E-3,.3271E-4,0
STARLINK-2120,2021-005BB,2024-09-23T06:48:11.266272,15.06400388,.0001247,53.0533,261.6829,93.5496,266.5636,0,U,47398,999,20321,.11162E-3,.1382E-4,0
